,AAPLCHG,AAPLCLS,MSFTCHG,MSFTCLS,GOOGCHG,GOOGCLS,FBCHG,FBCLS,INTCCHG,INTCCLS,TSMCHG,TSMCLS,CSCOCHG,CSCOCLS,ORCLCHG,ORCLCLS,NVDACHG,NVDACLS,SAPCHG,SAPCLS,IBMCHG,IBMCLS,ADBECHG,ADBECLS,TXNCHG,TXNCLS,AVGOCHG,AVGOCLS,CRMCHG,CRMCLS,QCOMCHG,QCOMCLS,MUCHG,MUCLS,BIDUCHG,BIDUCLS,ADPCHG,ADPCLS,VMWCHG,VMWCLS,ATVICHG,ATVICLS,AMATCHG,AMATCLS,INTUCHG,INTUCLS,CTSHCHG,CTSHCLS,EACHG,EACLS,NXPICHG,NXPICLS,INFYCHG,INFYCLS,ADICHG,ADICLS,NOKCHG,NOKCLS
0,,62.3609,,29.4154,,558.46,,50.23,,19.7463,,14.8583,,19.941,,30.8378,,14.7305,,69.6001,,156.4624,,51.94,,35.4323,,39.4406,,51.91,,57.4464,,17.469,,155.18,,64.4932,,80.9,,16.1946,,16.1547,,62.8315,,40.4804,,25.55,,37.1108,,5.3105,,41.4527,,5.3147
1,0.023240955371510275,63.8272,0.008975287000144494,29.6806,0.0027359308943237792,559.99,0.0037754639978202498,50.42,-0.003978266888607251,19.6679,0.026761580598569257,15.2613,-0.0009030705008679085,19.923,0.009899665247407263,31.1446,-0.0006451284538639968,14.721,-0.0006769522461045341,69.553,0.006459880245366811,157.4764,0.00938974034983886,52.43,0.0027254308998587717,35.529,0.007861896099692789,39.7519,0.013774849526549726,52.63,0.002522648221993329,57.5915,0.008039040985021728,17.61,0.022051750745736953,158.64,-0.003045262749546751,64.2971,0.01399310913973384,82.04,0.013103356534703181,16.4082,-0.0034849290537253275,16.0985,0.002108182625003785,62.9641,0.013424667218331798,41.0275,0.03348398244446571,26.42,0.017845360320010606,37.779,0.0119795536515237,5.3745,0.0012729303945731019,41.5055,0.016903387539138226,5.4053
2,0.003273801507947205,64.0365,0.010073549400497317,29.9811,-0.00540754791420639,556.97,-0.0027805380377268207,50.28,0.002407118918075213,19.7153,0.00286589392134573,15.3051,0.0034373421026008266,19.9916,0.005357341514208969,31.3119,-0.0006455449132700686,14.7115,0.012244826402381115,70.4099,-0.00764809164119562,156.2766,-0.017508864788343015,51.52,-0.0034707914884180013,35.4059,-0.0002289460816822242,39.7428,0.009831805422269468,53.15,0.0028106977533699506,57.7536,0.0031183583029941175,17.665,0.008161260692203243,159.94,-0.0019413174202940198,64.1724,0.004863822818077956,82.44,-0.006830849041950415,16.2965,0.0022895160758573674,16.1354,0.0,62.9641,0.006348703176971338,41.2888,-0.030748002625590853,25.62,-0.0015867952324262191,37.7191,0.004307390481110174,5.3977,-0.006601593509891757,41.2324,0.0015158800551309248,5.4135
3,-0.012642731167900934,63.232,-0.001769344735924605,29.9281,0.01813007235666575,567.16,-0.02205934838778001,49.183,-0.012535573108879206,19.4697,0.013079633558462866,15.5066,-0.013597703543500206,19.7216,-0.013151422299699345,30.9028,-0.010344589985783248,14.5601,-0.008866071431589795,69.7884,-0.005964902267887595,155.3472,-0.012500162764231604,50.88,-0.000969234649010442,35.3716,-0.0025370077687867365,39.6421,-0.021874386206529373,52.0,-0.008457651127820043,57.2672,0.019619463388948155,18.015,-0.018043515193934212,157.08,-0.012857263961495669,63.3526,-0.03192088136123683,79.85,-0.0074711557588997835,16.1752,-0.01033496299105785,15.9695,-0.009372914491145856,62.3767,-0.002750286099434174,41.1754,-0.02130258070386848,25.08,0.0010572604163772148,37.759,0.0051002605246393,5.4253,-0.010309457622287077,40.8095,0.011990265109713238,5.4788
4,-0.0007863034887778397,63.1823,0.000591242612076659,29.9458,-0.00028214714160501586,567.0,0.03706160370226774,51.04,0.009253550145535083,19.6507,-0.0011291890074733857,15.4891,0.0006488240292497061,19.7344,0.002714512667072899,30.9868,0.013561379773065152,14.7589,-0.009215779442429906,69.1482,0.0013039686038975873,155.5499,0.013470189031000945,51.57,-0.007260914356819637,35.1157,0.004608192904939301,39.8252,0.015835492594796996,52.83,0.013469863967489282,58.0438,0.02494305001109165,18.47,0.01214897251042224,159.0,0.005890817675616056,63.7269,0.015039746539141419,81.06,0.013118969629179134,16.3888,0.013756350287678298,16.1907,0.007113522388999094,62.822,0.015679555937636813,41.8261,0.026752185471432988,25.76,0.021170537767094544,38.5669,0.005074379809790974,5.4529,0.014361152458110205,41.3998,0.0029888850390056287,5.4952
5,0.009724289508706185,63.7997,-0.017269189614355973,29.4331,0.004820812686310738,569.74,-0.010339317156839112,50.515,0.0008749040452689094,19.6679,-0.003395237645932525,15.4366,-0.005660958167851504,19.623,-0.011202744522065267,30.6416,0.0,14.7589,-0.027191349943147536,67.2933,-0.011416909750282755,153.7841,-0.014650130170849707,50.82,-0.0017557415248199426,35.0541,-0.01156181511180554,39.3674,-0.012763293557827016,52.16,-0.012277919832031081,57.3355,0.0008117981774469207,18.485,-0.009224807945053648,157.54,-0.007015318323194464,63.2814,-0.004451045924259489,80.7,-0.02216740008104434,16.0295,0.011599654781677682,16.3796,-0.0009061440847570879,62.7651,-0.008878274029361588,41.4564,-0.01999674551478403,25.25,-0.020114393969851818,37.7989,0.000403373676169938,5.4551,-0.007474762440289773,41.0915,-0.01346556450831038,5.4217
6,-0.01406084001271779,62.9089,-0.008746018463006155,29.1768,-0.047813002824105943,543.14,-0.06914842437171043,47.14,-0.015448259403919362,19.3664,-0.009123806498827935,15.2964,-0.011202503170358646,19.4044,-0.014413994710760214,30.2031,-0.008375708522068148,14.6358,-0.007442929899532658,66.7943,-0.018241357482394527,151.0043,-0.024702451284973392,49.58,-0.015675320605393672,34.5089,-0.00934564775576785,39.0012,-0.03949682488825035,50.14,-0.012580658793576838,56.6187,-0.030763205902911483,17.925,-0.05741234984943855,148.75,-0.011043445001307717,62.5864,-0.033260813523433796,78.06,-0.00851426214737172,15.8936,-0.01530617017092517,16.1308,-0.009890203703825762,62.1474,-0.023093415342859025,40.51,-0.04785990392638828,24.07,-0.03545004915723071,36.4824,-0.022093383114661913,5.3359,-0.020360903395803653,40.2633,-0.006049580457864634,5.389
7,0.011675541104009035,63.6477,0.001814863886866025,29.2298,-0.009229781879649401,538.15,-0.007879925770190255,46.77,0.004877995636127785,19.4611,-0.011519773913228448,15.1212,-0.00598559665747711,19.2886,-0.005577870373839389,30.0351,-0.015645331589861033,14.4086,0.005902214411421802,67.1897,0.014443124206712454,153.2011,-0.00262546853832335,49.45,0.0012742212323848534,34.5529,-0.009433813501505739,38.635,-0.004597709248629567,49.91,-0.009692039666724384,56.0726,0.012474174225175716,18.15,-0.014968615693921272,146.54,0.0005686519588037342,62.622,0.01108362196784185,78.93,-0.005514244346236374,15.8062,-0.009473902592116001,15.9787,-0.0016829015577437545,62.0429,-0.0024369338344585323,40.4114,0.003318128303601231,24.15,0.0013668482584714425,36.5323,0.02734072349687744,5.4838,-0.00021858520811646187,40.2545,-0.016803973182610843,5.2992
8,0.006249315530560295,64.0467,0.02065098485129635,29.8397,0.03065058562154821,554.9,0.047598214273577355,49.05,0.022327255675025803,19.9005,0.02347697493951051,15.4804,0.02241317575808255,19.7258,0.02454716242123345,30.7815,0.010782408230928908,14.5648,0.01198039023594788,67.9995,0.01884788322987596,156.116,0.03409364646999746,51.165,0.0209041100533236,35.2828,0.030569748805877595,39.8343,0.03213682174270138,51.54,0.017049393881888086,57.0368,0.015309210970872122,18.43,0.044184697877275525,153.16,0.021536715411488494,63.9853,0.007447178628007478,79.52,0.04621341459263606,16.5538,0.030945549301360842,16.4809,0.007781978013796653,62.5276,0.02671884382253742,41.5057,0.04335295043819176,25.22,0.018797209539057835,37.2255,0.011999636453436047,5.55,0.020793621888107072,41.1003,0.013774709689917453,5.3727
9,0.006461846829521001,64.4619,0.010898945343816635,30.1667,0.016514530313346043,564.14,0.0012224940397809192,49.11,0.006685973146628221,20.034,0.023487531429479347,15.8483,0.011667567614919161,19.9573,0.008153406002978869,31.0335,-0.008155488081995621,14.4465,0.02096415823532638,69.4401,0.007495093421881371,157.2905,0.019835201116602974,52.19,0.006460994616208193,35.5115,-0.005068768780181365,39.6329,-0.009160964564666418,51.07,0.01056693895419869,57.6427,-0.09022276286755115,16.84,0.011296620813729064,154.9,0.009700350492571452,64.609,0.011503002556132458,80.44,0.001756361223697489,16.5829,0.006411092547334185,16.5869,0.017027423416647203,63.6014,0.05375510382483473,43.7979,-0.020024697947283787,24.72,0.022647929585080107,38.0782,0.06020481988045301,5.8944,0.0070480451483838635,41.391,0.010571725396324894,5.4298
10,0.0065282498019856305,64.8841,0.00933419077108999,30.4496,-0.041975594511618475,540.95,0.008111989322178381,49.51,0.008350779217420445,20.202,-0.004432998580136349,15.7782,0.0025721877765687573,20.0087,0.0005991727729606211,31.0521,0.014956978600929816,14.6642,-0.0047578375230887815,69.1105,0.0043417455586372,157.9749,0.008395393710365795,52.63,0.0042010669816745505,35.661,0.021481885993577254,40.4935,0.001956182157448083,51.17,0.002956970214285093,57.8134,0.01356552799216848,17.07,-0.012603298119731043,152.96,0.004815885796532804,64.9209,-0.0019910409763133075,80.28,0.04297587030988481,17.3111,0.005543211452362584,16.6791,0.007442199360032653,64.0765,-0.007116929582735576,43.4873,-0.005272776361388676,24.59,0.0015692205140434012,38.138,0.02111773372143766,6.0202,0.006153865574378248,41.6465,-0.004522347141306282,5.4053
11,0.0053076861453345,65.2294,0.001158621271985627,30.4849,-0.019318411429943616,530.6,-0.0002019997986866251,49.5,-0.0025624327876618835,20.1503,0.007746470927473492,15.9009,-0.0068756022449156795,19.8716,-0.016053011759783686,30.5576,-0.005175602182386552,14.5885,-0.014685407871531275,68.103,-0.012432086437457635,156.0231,-0.01338964150945987,51.93,-0.007427758786523686,35.3971,-0.01114014282295317,40.0449,-0.00883311268803011,50.72,0.00618011851033895,58.1718,-0.008826182628271617,16.92,-0.009590824353668204,151.5,-0.0074397029621087185,64.4397,-0.029966209585371217,77.91,-0.003935850795669715,17.2431,-0.015589345386080034,16.4211,-0.009986257305948598,63.4398,-0.02653357874437612,42.3486,-0.025536807781808335,23.97,-0.02034024097535303,37.3701,0.009472945847907699,6.0775,-0.011488064250392949,41.1708,0.04432868738018314,5.6503
12,0.004869359936177098,65.5478,0.004340261860694028,30.6175,0.0036120138600770346,532.52,0.032496524683331085,51.135,0.012957674999092283,20.4131,0.007137583293078453,16.0148,-0.00801326014016368,19.713,0.008209656796704046,30.8095,0.012249444641580176,14.7683,0.01031619188108035,68.8092,0.011147513485776805,157.7721,-0.0003852080170898553,51.91,0.012323078855258629,35.836,0.01722626819976547,40.7407,0.03601550917276475,52.58,0.010215505342240583,58.7691,0.002361276185679717,16.96,-0.008617885619389476,150.2,0.019174178743313952,65.6872,0.022213263410731265,79.66,-0.02508719605652754,16.8159,0.007764626425471377,16.5491,0.0035890861821359366,63.6679,-0.014302979520815828,41.7472,0.00996272250367447,24.21,0.012728355848677708,37.8488,-0.005130373595053861,6.0464,0.010853956435624479,41.6201,0.0157679906886401,5.7401
13,0.006734175526696973,65.9907,0.008051114932553727,30.865,0.00733426427902284,536.44,0.020804853164484882,52.21,0.009449119549707063,20.6069,0.020035473013439997,16.3389,-0.009352173661485441,19.5295,-0.004551147999185545,30.6696,0.001921191187912008,14.7967,-0.0026033287524844795,68.6303,-0.06584992076503404,147.7175,0.002981488142721478,52.065,-0.0025565635846951373,35.7445,0.013392747116366177,41.29,0.008144755697979456,53.01,-0.002472037519952508,58.624,0.010848955551126416,17.145,0.02388035723762627,153.83,0.004870350285243852,66.0079,-0.011616292237906833,78.74,0.015530626364155253,17.0791,0.0069909932080718384,16.6652,0.014814046383730961,64.6181,0.014768057925598654,42.3683,0.01313108732043089,24.53,-0.01139662681110476,37.4199,-0.0038609766675821167,6.0231,0.005909926420677003,41.8668,0.012723368537780999,5.8136
14,0.008663588584860271,66.5649,0.0011462729578739506,30.9004,0.03678432609750093,556.54,0.037775796648058524,54.22,-0.0018846392949294355,20.5681,0.022793647425348063,16.7156,0.007869819493281582,19.6838,0.0009125396610252245,30.6976,0.011450275955433575,14.9671,0.011730382266024186,69.4401,-0.006023486721000282,146.8304,0.010793361383828248,52.63,0.0015989671621112755,35.8017,0.02106264262577806,42.1689,0.020353610852720916,54.1,-0.004347249475694426,58.3697,-0.0067888128704161055,17.029,0.07559737608760386,165.91,0.0014835697402491022,66.1059,0.03359246996344911,81.43,-5.855280879485392e-05,17.0781,-0.0019340390794111428,16.633,0.010823612622671952,65.3213,-0.002095740885837749,42.2796,0.020178247173284536,25.03,0.01034187617239768,37.8089,-0.002593388317018386,6.0075,0.0029407261383824768,41.9901,0.00420540111875134,5.8381
15,0.024212899586540715,68.1963,0.0008572265527608813,30.9269,-0.0374183351067483,536.1,-0.0068474404681215795,53.85,0.010831774996554078,20.7921,-0.0052543937393130236,16.628,-0.0013471918176137798,19.6573,0.001516882934265773,30.7442,0.0025290200019698617,15.005,0.03543186795407394,71.9446,-0.0053086096766152835,146.053,0.008513910098319144,53.08,0.006853231294286832,36.0479,0.021266764462597454,43.0753,0.018315530306433292,55.1,0.005366789611644052,58.6838,-0.02762573729260831,16.565,-0.028737609767357064,161.21,0.00685180453701939,66.5604,0.01487106878799338,82.65,-0.007417019015230064,16.9519,-0.0100242228394114,16.4671,0.003920579020832093,65.5779,0.010900739066066922,42.743,-0.021401987893001184,24.5,0.009974186861653855,38.1879,0.007181806077420028,6.0508,0.0018867593436731056,42.0694,0.0,5.8381
16,-0.0028708413655138543,68.0008,-0.011787150589683826,30.5645,-0.014050873586398893,528.62,-0.02206144391214515,52.675,-0.0026535625540513585,20.737,0.009439312074317474,16.7857,-0.012289499386397118,19.4172,-0.001516882934265773,30.6976,-0.005057753905895357,14.9293,0.032954541743349,74.355,0.012132628865483497,147.8358,0.001694118052240512,53.17,-0.017473167904903164,35.4235,-0.0038331957553263685,42.9105,-0.014993881192200575,54.28,0.0021788058554825795,58.8118,0.011703059302077712,16.76,-0.016511726686430528,158.57,0.009988946116953556,67.2286,0.028036432223283114,85.0,0.007984836649808535,17.0878,0.011183894055410537,16.6523,0.006643239985289817,66.015,-0.0013859821385486804,42.6838,0.029360645102284977,25.23,-0.026465359187783033,37.1905,0.0038433353975360074,6.0741,-0.002305993627932601,41.9725,0.027587373904359502,6.0014
17,0.00974780836116551,68.6669,-0.023999483101091013,29.8397,0.01164170638478712,534.81,-0.014822169518409645,51.9,-0.01405891868871123,20.4475,-0.023233803586964363,16.4002,-0.017591983145635925,19.0786,-0.006097201311068279,30.511,-0.01720761688396477,14.6746,-0.005333274055607795,73.9595,0.0045615446190208075,148.5117,-0.002070978806653301,53.06,-0.013748861111058552,34.9398,-0.03208666805202487,41.5555,-0.017469316212800123,53.34,-0.02765750637155584,57.2075,-0.012548572095533395,16.551,-0.022319508325418624,155.07,-0.004515703405962412,66.9257,-0.017325697421287423,83.54,-0.01085588945020044,16.9033,-0.03783687740363728,16.034,-0.004182026443515063,65.7395,-0.005907235780237219,42.4324,-0.024880898250001948,24.61,-0.03437221269413948,35.9339,-0.010276358212714998,6.012,-0.024650621691669095,40.9505,-0.008198275769641938,5.9524
18,0.013152402113512984,69.576,-0.0011836880469862088,29.8044,-0.01482485356455765,526.94,0.010446211241724068,52.445,0.0018957444273488555,20.4863,-0.0021364007954898234,16.3652,0.005352917673560942,19.181,0.011250428276042612,30.8562,-0.007510449333583136,14.5648,-0.0011458776382449187,73.8748,0.01148307481719435,150.2269,0.021442044562653084,54.21,0.003767956865775801,35.0717,0.0022018551585567536,41.6471,0.01930992045045654,54.38,-0.0014921759757493547,57.1222,0.01671648524431113,16.83,0.03963731163277018,161.34,0.0039860266154416735,67.193,0.014734106855462059,84.78,-0.0057610031923021054,16.8062,0.023855625633506072,16.4211,0.00920762582022494,66.3476,0.006139146999103673,42.6937,0.005268502561377453,24.74,0.09397122090605814,39.4744,0.0009144187843619367,6.0175,0.010061422347765525,41.3646,-0.019389098134717564,5.8381
19,-0.011252273217680298,68.7975,0.05789647385270458,31.5809,-0.003383712001412853,525.16,-0.009483283868330528,51.95,0.018953972020981258,20.8783,-0.011307054565455221,16.1812,0.0035960497859441887,19.2501,0.00241474861214952,30.9308,-0.009471551165903147,14.4275,0.012538358268542993,74.8069,-0.005356907760182494,149.4243,-0.0074060697709184,53.81,0.008738018896805144,35.3795,0.0030711236847809076,41.7752,0.0033045743308819375,54.56,0.019673140734245642,58.2571,-0.014965858495565865,16.58,-0.012348145672540056,159.36,0.0013251525827238098,67.2821,-0.016531267825596885,83.39,0.0017359464075950015,16.8354,-0.006476033898927813,16.3151,0.008841302329073208,66.9368,0.000807755432174595,42.7282,0.0004041220503574472,24.75,0.008053734807096813,39.7936,-0.0029457553359364397,5.9998,-0.004268779270689471,41.1884,-0.025501850368145007,5.6911
