,AAPLCHG,AAPLCLS,MSFTCHG,MSFTCLS,GOOGCHG,GOOGCLS,FBCHG,FBCLS,INTCCHG,INTCCLS,TSMCHG,TSMCLS,CSCOCHG,CSCOCLS,ORCLCHG,ORCLCLS,NVDACHG,NVDACLS,SAPCHG,SAPCLS,IBMCHG,IBMCLS,ADBECHG,ADBECLS,TXNCHG,TXNCLS,AVGOCHG,AVGOCLS,CRMCHG,CRMCLS,QCOMCHG,QCOMCLS,MUCHG,MUCLS,BIDUCHG,BIDUCLS,ADPCHG,ADPCLS,VMWCHG,VMWCLS,ATVICHG,ATVICLS,AMATCHG,AMATCLS,INTUCHG,INTUCLS,CTSHCHG,CTSHCLS,EACHG,EACLS,NXPICHG,NXPICLS,INFYCHG,INFYCLS,ADICHG,ADICLS,NOKCHG,NOKCLS
447,0.00452635478634722,93.7972,0.011720115831879152,50.7222,0.007731297172817619,720.64,0.0005089058634002441,117.93,0.01615813695295154,32.8544,-0.008491029595237176,25.3894,0.006098368918889818,27.5173,0.015571474830195164,40.1272,0.014882888810958672,52.3263,0.0037100833913683573,76.4472,0.010948656229484044,143.9167,0.004109313364307532,97.54,0.015339430429735401,60.9563,0.0077863954562360504,150.9252,0.00330093826229394,81.93,0.009289010072126125,50.2812,0.045620589408152945,13.23,-0.0123491825692712,164.98,-0.0034744104297752543,90.2756,0.026177770492584962,61.15,0.01084016287703271,42.1829,0.01028502767648698,24.7549,0.006122125094270459,113.6903,-0.0013686355383262239,57.5362,0.004285360730049703,79.51,0.009597498025452289,80.395,0.007695175089786677,8.5968,0.012622583262472453,56.1816,0.005373571185366854,5.2247
448,-0.005661151976084966,93.2677,0.005622719531031883,51.0082,-0.005091759863430134,716.98,-0.009799405246487147,116.78,0.002000773002048817,32.9202,-0.002970211340795892,25.3141,0.00471679321039753,27.6474,0.0009664580069062012,40.166,-0.00037846641275685045,52.3065,-0.0028137372866634536,76.2324,0.00622102469911745,144.8148,-0.0020525458765980886,97.34,0.002482303605943592,61.1078,-0.007468592619507497,149.8022,-0.007350271975039568,81.33,0.0038370084701320195,50.4745,0.004524894598289642,13.29,-0.004982692450180792,164.16,0.0034744104297752543,90.5898,-0.0031119507547900938,60.96,-0.012975295970408585,41.6391,0.019485824619173364,25.242,-0.0036172204849140854,113.2798,0.0022239495974067935,57.6643,-0.024057673972632365,77.62,0.0008678365182692716,80.4648,0.0021844725286430666,8.6156,0.008945021899798178,56.6864,0.05227755537936973,5.5051
449,0.019626500547877512,95.1163,0.004290093115211668,51.2275,0.00552184054486915,720.95,0.004357677678022753,117.29,0.005413598077844917,33.0989,0.008147926569024744,25.5212,0.0003363222649919173,27.6567,0.005051205618240573,40.3694,0.010180005401937198,52.8417,0.014239802057373296,77.3257,0.014200410237462435,146.8859,0.0036915546434288515,97.7,0.004174048610661174,61.3634,0.021245032437206213,153.0188,0.0028239935275706785,81.56,0.0009129156404954486,50.5206,0.0,13.29,0.004194407535335287,164.85,0.0007360150580844049,90.6565,0.0013114755978103076,61.04,-0.006193626003123676,41.382,0.007306260557540245,25.4271,0.004046364656677959,113.7391,0.007665083485578705,58.108,0.005524521020681128,78.05,-0.013727077277485122,79.3678,0.007078283583596079,8.6768,0.008365515324855188,57.1626,0.0067707271944046354,5.5425
450,-0.00010198561801288974,95.1066,-0.0007459713986657235,51.1893,-0.0015269297802911197,719.85,-0.0036728634071234723,116.86,-0.0037018301688811484,32.9766,-0.003697877740262534,25.427,0.002011953193721716,27.7124,0.0023974567279916315,40.4663,-0.011697219758875832,52.2272,-0.0030333431713067682,77.0915,-0.003124303630775316,146.4277,0.0013297194206005614,97.83,0.0006174413525075195,61.4013,0.0022990331605745595,153.371,-0.0019636726977596553,81.4,-0.002372141835582653,50.4009,-0.012112184410448812,13.13,-0.012882134249228905,162.74,-0.0015775233290131752,90.5136,0.016733393449359646,62.07,0.00832875909649955,41.7281,0.009152898223637962,25.6609,-0.012188546927513144,112.3612,-0.02022448263070764,56.9446,-0.0028226859901439028,77.83,0.0012553886081230203,79.4675,-0.09255030009481668,7.9098,0.002163409873140232,57.2864,-0.0016974253777639614,5.5331
451,0.010574073993381283,96.1176,0.004831120269318312,51.4372,0.01916639919444396,733.78,0.02125127598065646,119.37,-0.0005702637927842424,32.9578,0.023057714700111198,26.0201,0.003015756629566546,27.7961,-0.0031160807674024404,40.3404,0.005110685098751233,52.4948,0.007819757370715053,77.6967,0.0005004630924174691,146.501,-0.00040895614515434886,97.79,0.005228865634751223,61.7232,0.007233297544722461,154.4844,0.002821568454769441,81.63,0.01089853230894322,50.9532,0.015867352172772797,13.34,0.012518100754127737,164.79,-0.0013686864849002944,90.3898,0.008023149584711398,62.57,-0.0014221154501927735,41.6688,0.009822648395138689,25.9142,0.002345921694145936,112.6251,0.0038017294647803013,57.1615,0.005509655810969072,78.26,0.025402115626701693,81.512,0.000594023133813959,7.9145,0.004644751666033287,57.5531,-0.011890184441137652,5.4677
452,0.0004004707925684414,96.1561,-0.01625395551034048,50.6079,0.0043243604655121,736.96,0.010334286488204114,120.61,0.0028480725088533276,33.0518,-0.013476203086273841,25.6718,0.0003345233523095459,27.8054,-0.013541813812628867,39.7978,0.01033034343330641,53.0399,-0.0033984476703095012,77.4331,-0.0017530595918202607,146.2444,0.0,97.79,-0.003842234681125767,61.4865,-0.011150433927570091,152.7714,-0.0031901867546988427,81.37,-0.0038008915806018173,50.7599,-0.009036206063937513,13.22,-0.0220881426137991,161.19,0.0009476666493100083,90.4755,0.08659842081705982,68.23,-0.014822966009738536,41.0557,-0.007926618004566954,25.7096,-0.004086470040941315,112.1658,-0.005360598150986107,56.8559,-0.022745875949776284,76.5,-0.0023275176396744257,81.3225,-0.010159462581329937,7.8345,-0.0026515015473487225,57.4007,-0.024213092631393263,5.3369
453,0.0009012526149430045,96.2428,0.051753590862161136,53.296,0.00572338605268552,741.19,0.0108028923431851,121.92,0.01524693482725148,33.5596,0.010215717669505242,25.9354,0.023452042112987126,28.4652,0.004129880005272923,39.9625,0.012994043664962707,53.7336,0.053868524085523894,81.7187,0.011092861234585527,147.8757,0.00621848173402384,98.4,0.007823076301878729,61.9694,0.013242952968305133,154.808,0.00941845381984674,82.14,0.012257142973529422,51.3859,0.02760339373951215,13.59,-0.0033557078469721446,160.65,0.0038863103254138665,90.8278,0.024896350284158153,69.95,-0.003376724811978704,40.9173,0.009804132912141661,25.9629,8.73668436254249e-05,112.1756,0.018043662771335178,57.8911,0.0026109675407202104,76.7,0.031745047719211605,83.9455,0.005981183522133726,7.8815,0.006944387958529141,57.8007,0.019078952230338064,5.4397
454,-0.005316321442343508,95.7325,-0.0019683123198870334,53.1912,-0.0034598837071664335,738.63,-0.0108028923431851,120.61,-0.04059903300948964,32.2244,-0.0025441622528470376,25.8695,-0.001634909363021908,28.4187,-0.0043736417783515336,39.7881,-0.018615026016044922,52.7426,0.005835943201335958,82.197,-0.005655835994744507,147.0417,-0.02115720285613243,96.34,-0.008285073014302924,61.4581,-0.013990754617016599,152.6572,-0.005371106662455105,81.7,0.07104463598678468,55.1694,-0.03063369908869129,13.18,0.004657670273981118,161.4,-0.005360723772198206,90.3422,0.01052341907137233,70.69,-0.002662563456724776,40.8085,-0.015882562345182816,25.5538,-0.014036918334648263,110.612,-0.007006563705016511,57.4869,-0.017359720534220635,75.38,-0.010509433104517463,83.0679,-0.007782536940262208,7.8204,-0.012268576100586515,57.0959,0.0,5.4397
455,-0.007774640731321725,94.9911,0.013704931991796787,53.9252,0.005548931793934564,742.74,0.0032283460015900545,121.0,0.011315315397381287,32.5911,0.0094183884056398,26.1143,0.004241713436195393,28.5395,0.00024376177307861013,39.7978,0.026880975676400354,54.1796,0.002965293924840573,82.4411,0.01004582691831768,148.5263,0.01769593502101241,98.06,0.008896478240940198,62.0073,-0.00462362228530111,151.953,0.01035016850017989,82.55,0.020152859602279527,56.2925,-0.0038008407596561433,13.13,-0.0032270103714520104,160.88,0.0058857555255649174,90.8755,0.012092385819597595,71.55,0.004110779022580058,40.9766,0.005323562646741831,25.6902,0.007656937670732944,111.4622,0.00085721916760928,57.5362,0.012524057971389446,76.33,0.01323843139824099,84.1749,-0.0030223110370930506,7.7968,0.007478633779501642,57.5245,0.006851851517064578,5.4771
456,-0.013469455347838277,93.7202,0.0028240001212678223,54.0777,-0.00400672369606081,739.77,0.005193104033603291,121.63,0.0008648927704140164,32.6193,0.0043139831717957655,26.2272,0.002603521121248953,28.6139,0.0019454502069922164,39.8753,0.018305176170549053,55.1805,0.0028379981075037364,82.6754,0.0035727741289806048,149.0579,-0.007575018307765191,97.32,0.01108380892243055,62.6984,0.0006881339277482468,152.0576,-0.004370530205728862,82.19,-0.006891391142998415,55.9059,0.05842696659156843,13.92,-0.003923649663617468,160.25,-0.0015737186776592083,90.7326,0.012638179464470767,72.46,0.022900217153065672,41.9258,0.004540051645264054,25.8071,-0.0009649179065034375,111.3547,0.0006845519145493029,57.5756,0.007439830701219563,76.9,-0.0053460202010580105,83.7261,0.007220432516990449,7.8533,0.0021498139783098225,57.6483,-0.008581382766957413,5.4303
