,algo_proffits,bid_stream,stock_close
786,103.05000000099999,5.0,103.68
787,103.90000000099998,5.0,102.42
788,104.89000000099999,5.0,103.66
789,104.55000000099999,5.0,104.08
790,103.84000000099998,5.0,105.81
791,102.29000000099998,5.0,105.02
792,104.03000000099999,5.0,105.65
793,104.51000000099998,5.0,105.21
794,104.25000000099999,5.0,104.21
795,103.46000000099998,5.0,105.02
796,103.76000000099998,5.0,104.5
797,103.72000000099999,5.0,104.95
798,102.51000000099998,5.0,102.81
799,102.42000000099999,5.0,99.51
800,101.69000000099999,5.0,99.73
801,102.22000000099999,5.0,101.95
802,102.88000000099998,5.0,101.55
803,104.65000000099998,5.0,103.36
804,107.04000000099998,5.0,103.5
805,107.31000000099998,5.0,104.31
806,107.00000000099999,5.0,105.16
807,107.73000000099998,5.0,106.15
808,107.33000000099999,5.0,105.81
809,107.27000000099999,5.0,105.1
810,106.74000000099998,5.0,103.55
811,107.53000000099999,5.0,105.29
812,108.53000000099999,5.0,105.77
813,109.45000000099998,5.0,105.51
814,109.71000000099998,5.0,104.72
815,112.46000000099998,5.0,105.02
816,112.99000000099998,5.0,104.98
817,111.62000000099998,5.0,103.77
818,112.73000000099998,5.0,103.68
819,112.56000000099998,5.0,102.95
820,112.12000000099998,5.0,103.48
821,112.10000000099998,5.0,104.14
822,111.90000000099998,5.0,105.91
823,113.91000000099999,5.0,108.3
824,113.20000000099998,5.0,108.57
825,113.70000000099998,5.0,108.26
826,114.87000000099998,5.0,108.99
827,115.18000000099998,5.0,108.59
828,115.59000000099998,5.0,108.53
829,116.39000000099999,5.0,108.0
830,116.32000000099998,5.0,108.79
831,117.47000000099999,5.0,109.79
832,117.67000000099999,5.0,110.71
833,118.41000000099999,5.0,110.97
834,118.37000000099998,5.0,113.72
835,118.21000000099998,5.0,114.25
836,117.57000000099998,5.0,112.88
837,118.05000000099999,5.0,113.99
838,117.52000000099999,5.0,113.82
839,117.08000000099999,5.0,113.38
840,119.09000000099998,5.0,113.36
841,118.64000000099999,5.0,113.16
842,118.78000000099999,5.0,115.17
843,118.89000000099999,5.0,114.46
844,118.72000000099999,5.0,114.96
845,118.34000000099998,5.0,116.13
846,118.65000000099998,5.0,116.44
847,119.83000000099999,5.0,116.85
848,120.54000000099998,5.0,117.65
849,120.18000000099998,5.0,117.58
850,120.85000000099998,5.0,118.73
851,121.09000000099998,5.0,118.93
852,125.75000000099999,5.0,119.67
853,125.05000000099999,5.0,119.63
854,123.81000000099998,5.0,119.47
855,124.95000000099998,5.0,118.83
856,125.61000000099999,5.0,119.31
857,126.44000000099999,5.0,118.78
858,126.99000000099998,5.0,118.34
859,127.43000000099998,5.0,120.35
860,128.32000000099998,5.0,119.9
861,128.35000000099998,5.0,120.04
862,128.87000000099997,5.0,120.15
863,128.33000000099997,5.0,119.98
864,128.78000000099996,5.0,119.6
865,128.63000000099996,5.0,119.91
866,128.89000000099998,5.0,121.09
867,128.96000000099997,5.0,121.8
868,128.90000000099997,5.0,121.44
869,128.69000000099996,5.0,122.11
870,128.12000000099997,5.0,122.35
871,127.79000000099998,5.0,127.01
872,128.73000000099998,5.0,126.31
873,128.55000000099997,5.0,125.07
874,128.96000000099997,5.0,126.21
875,130.16000000099996,5.0,126.87
876,130.26000000099998,5.0,127.7
877,131.63000000099996,5.0,128.25
878,132.23000000099998,5.0,128.69
879,131.53000000099996,5.0,129.58
880,132.12000000099997,5.0,129.61
881,132.48000000099998,5.0,130.13
882,133.85000000099998,5.0,129.59
883,133.74000000099997,5.0,130.04
884,133.59000000099996,5.0,129.89
885,133.35000000099998,5.0,130.15
886,133.58000000099997,5.0,130.22
887,133.86000000099997,5.0,130.16
888,134.34000000099996,5.0,129.95
889,134.89000000099998,5.0,129.38
890,135.03000000099996,5.0,129.05
891,135.58000000099997,5.0,129.99
892,136.34000000099996,5.0,129.81
893,136.77000000099997,5.0,130.22
894,133.07000000099998,5.0,131.42
895,133.28000000099996,5.0,131.52
896,135.17000000099998,5.0,132.89
897,137.60000000099998,5.0,133.49
898,138.26000000099998,5.0,132.79
899,139.86000000099997,5.0,133.38
900,141.59000000099996,5.0,133.74
901,140.63000000099996,5.0,135.11
902,141.15000000099997,5.0,135.0
903,140.60000000099998,5.0,134.85
904,140.12000000099997,5.0,134.61
905,142.22000000099996,5.0,134.84
906,142.33000000099997,5.0,135.12
907,141.77000000099997,5.0,135.6
908,142.36000000099997,5.0,136.15
909,141.37000000099997,5.0,136.29
910,136.79000000099998,5.0,136.84
911,135.99000000099997,5.0,137.6
912,137.83000000099997,5.0,138.03
913,136.99000000099997,5.0,134.33
914,136.26000000099998,5.0,134.54
915,136.58000000099997,5.0,136.43
916,139.09000000099996,5.0,138.86
917,139.65000000099997,5.0,139.52
918,142.98000000099998,5.0,141.12
919,142.43000000099997,5.0,142.85
920,144.15000000099997,5.0,141.89
921,143.70000000099998,5.0,142.41
922,141.28000000099996,5.0,141.86
923,142.55000000099997,5.0,141.38
924,139.98000000099998,5.0,143.48
925,140.18000000099997,5.0,143.59
926,137.15000000099997,5.0,143.03
927,139.95000000099998,5.0,143.62
928,139.49000000099997,5.0,142.63
929,140.96000000099997,5.0,138.05
930,142.08000000099997,5.0,137.25
931,141.67000000099998,5.0,139.09
932,144.65000000099997,5.0,138.25
933,143.79000000099998,5.0,137.52
934,144.90000000099997,5.0,137.84
935,145.14000000099998,5.0,140.35
936,146.63000000099996,5.0,140.91
937,147.66000000099996,5.0,144.24
938,148.68000000099997,5.0,143.69
939,148.26000000099998,5.0,145.41
940,148.27000000099997,5.0,144.96
941,146.95000000099998,5.0,142.54
942,148.52000000099997,5.0,143.81
943,144.94000000099996,5.0,141.24
944,145.47000000099996,5.0,141.44
945,145.23000000099998,5.0,138.41
946,147.18000000099997,5.0,141.21
947,145.87000000099997,5.0,140.75
948,146.53000000099996,5.0,142.22
949,146.45000000099998,5.0,143.34
950,147.18000000099997,5.0,142.93
951,146.55000000099997,5.0,145.91
952,147.09000000099996,5.0,145.05
953,143.66000000099996,5.0,146.16
954,145.21000000099997,5.0,146.4
955,147.90000000099997,5.0,147.89
956,149.10000000099998,5.0,148.92
957,150.54000000099998,5.0,149.94
958,146.97000000099996,5.0,149.52
959,146.71000000099997,5.0,149.53
960,148.00000000099996,5.0,148.21
961,150.99000000099997,5.0,149.78
962,149.84000000099996,5.0,146.2
963,149.55000000099997,5.0,146.73
964,150.19000000099996,5.0,146.49
965,150.53000000099996,5.0,148.44
966,150.88000000099996,5.0,147.13
967,152.41000000099996,5.0,147.79
968,153.90000000099997,5.0,147.71
969,153.80000000099997,5.0,148.44
970,153.02000000099997,5.0,147.81
971,152.50000000099996,5.0,148.35
972,154.21000000099997,5.0,144.92
973,154.08000000099997,5.0,146.47
974,155.61000000099997,5.0,149.16
975,155.05000000099997,5.0,150.36
976,154.98000000099998,5.0,151.8
977,153.69000000099996,5.0,148.23
978,153.23000000099998,5.0,147.97
979,154.51000000099998,5.0,149.26
980,155.34000000099996,5.0,152.25
981,148.70000000099998,5.0,151.1
982,148.04000000099998,5.0,150.81
983,147.24000000099997,5.0,151.45
984,143.31000000099996,5.0,151.79
985,144.14000000099998,5.0,152.14
986,145.17000000099998,5.0,153.67
987,145.57000000099998,5.0,155.16
988,147.92000000099998,5.0,155.06
989,146.68000000099997,5.0,154.28
990,147.34000000099996,5.0,153.76
991,146.69000000099996,5.0,155.47
992,148.99000000099997,5.0,155.34
993,149.86000000099997,5.0,156.87
994,150.24000000099997,5.0,156.31
995,150.89000000099998,5.0,156.24
996,152.39000000099998,5.0,154.95
997,152.35000000099998,5.0,154.49
998,152.67000000099998,5.0,155.77
999,149.20000000099998,5.0,156.6
